key,direction_type,scope,source_languages,n_source_languages,n_rows_toxic,n_rows_reference,n_rows_total,seed,side,layer,pooling,space,d_model,raw_norm,normalization,language_balanced,underdetermined,is_primary,arm,norm_stats_file,injection_note,matched_to
random|lang_yo|decoder|L6|pooled_mean_content|seed42|match_mean_diff,random,lang_yo,yo,1,122,122,244,42,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_yo|decoder|L6|pooled_mean_content|seed42
probe|lang_yo|decoder|L6|pooled_mean_content|seed42,probe,lang_yo,yo,1,122,122,244,42,decoder,6,pooled_mean_content,pooled_standardized,768,0.6918889284133911,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed42_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_yo|decoder|L6|pooled_mean_content|seed42|match_probe,random,lang_yo,yo,1,122,122,244,42,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_yo|decoder|L6|pooled_mean_content|seed42
mean_diff|pooled_non_african|decoder|L6|pooled_mean_content|seed42,mean_diff,pooled_non_african,am|ar|de|en|es|hi|uk,7,854,854,1708,42,decoder,6,pooled_mean_content,pooled_standardized,768,6.465959072113037,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_non_african|decoder|L6|pooled_mean_content|seed42|match_mean_diff,random,pooled_non_african,am|ar|de|en|es|hi|uk,7,854,854,1708,42,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|pooled_non_african|decoder|L6|pooled_mean_content|seed42
probe|pooled_non_african|decoder|L6|pooled_mean_content|seed42,probe,pooled_non_african,am|ar|de|en|es|hi|uk,7,854,854,1708,42,decoder,6,pooled_mean_content,pooled_standardized,768,4.158919811248779,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_non_african|decoder|L6|pooled_mean_content|seed42|match_probe,random,pooled_non_african,am|ar|de|en|es|hi|uk,7,854,854,1708,42,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|pooled_non_african|decoder|L6|pooled_mean_content|seed42
mean_diff|pooled_all_balanced|decoder|L6|pooled_mean_content|seed42,mean_diff,pooled_all_balanced,am|ar|de|en|es|hi|uk|xh|yo,9,1098,1098,2196,42,decoder,6,pooled_mean_content,pooled_standardized,768,8.682458877563477,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_all_balanced|decoder|L6|pooled_mean_content|seed42|match_mean_diff,random,pooled_all_balanced,am|ar|de|en|es|hi|uk|xh|yo,9,1098,1098,2196,42,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|pooled_all_balanced|decoder|L6|pooled_mean_content|seed42
probe|pooled_all_balanced|decoder|L6|pooled_mean_content|seed42,probe,pooled_all_balanced,am|ar|de|en|es|hi|uk|xh|yo,9,1098,1098,2196,42,decoder,6,pooled_mean_content,pooled_standardized,768,4.267884731292725,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_all_balanced|decoder|L6|pooled_mean_content|seed42|match_probe,random,pooled_all_balanced,am|ar|de|en|es|hi|uk|xh|yo,9,1098,1098,2196,42,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|pooled_all_balanced|decoder|L6|pooled_mean_content|seed42
mean_diff|pooled_african|decoder|L6|pooled_mean_content|seed42,mean_diff,pooled_african,yo|xh,2,244,244,488,42,decoder,6,pooled_mean_content,pooled_standardized,768,18.915861129760742,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_african|decoder|L6|pooled_mean_content|seed42|match_mean_diff,random,pooled_african,yo|xh,2,244,244,488,42,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|pooled_african|decoder|L6|pooled_mean_content|seed42
probe|pooled_african|decoder|L6|pooled_mean_content|seed42,probe,pooled_african,yo|xh,2,244,244,488,42,decoder,6,pooled_mean_content,pooled_standardized,768,1.0145361423492432,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed42_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_african|decoder|L6|pooled_mean_content|seed42|match_probe,random,pooled_african,yo|xh,2,244,244,488,42,decoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_decoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|pooled_african|decoder|L6|pooled_mean_content|seed42
mean_diff|lang_am|decoder|L8|pooled_mean_all|seed42,mean_diff,lang_am,am,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,8.877991676330566,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_am|decoder|L8|pooled_mean_all|seed42|match_mean_diff,random,lang_am,am,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_am|decoder|L8|pooled_mean_all|seed42
probe|lang_am|decoder|L8|pooled_mean_all|seed42,probe,lang_am,am,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,1.6646571159362793,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_am|decoder|L8|pooled_mean_all|seed42|match_probe,random,lang_am,am,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_am|decoder|L8|pooled_mean_all|seed42
mean_diff|lang_ar|decoder|L8|pooled_mean_all|seed42,mean_diff,lang_ar,ar,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,2.9934332370758057,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_ar|decoder|L8|pooled_mean_all|seed42|match_mean_diff,random,lang_ar,ar,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_ar|decoder|L8|pooled_mean_all|seed42
probe|lang_ar|decoder|L8|pooled_mean_all|seed42,probe,lang_ar,ar,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,2.1822426319122314,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_ar|decoder|L8|pooled_mean_all|seed42|match_probe,random,lang_ar,ar,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_ar|decoder|L8|pooled_mean_all|seed42
mean_diff|lang_de|decoder|L8|pooled_mean_all|seed42,mean_diff,lang_de,de,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,3.089021921157837,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_de|decoder|L8|pooled_mean_all|seed42|match_mean_diff,random,lang_de,de,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_de|decoder|L8|pooled_mean_all|seed42
probe|lang_de|decoder|L8|pooled_mean_all|seed42,probe,lang_de,de,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,2.1667516231536865,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_de|decoder|L8|pooled_mean_all|seed42|match_probe,random,lang_de,de,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_de|decoder|L8|pooled_mean_all|seed42
mean_diff|lang_en|decoder|L8|pooled_mean_all|seed42,mean_diff,lang_en,en,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,5.098291873931885,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_en|decoder|L8|pooled_mean_all|seed42|match_mean_diff,random,lang_en,en,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_en|decoder|L8|pooled_mean_all|seed42
probe|lang_en|decoder|L8|pooled_mean_all|seed42,probe,lang_en,en,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,1.922007441520691,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_en|decoder|L8|pooled_mean_all|seed42|match_probe,random,lang_en,en,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_en|decoder|L8|pooled_mean_all|seed42
mean_diff|lang_es|decoder|L8|pooled_mean_all|seed42,mean_diff,lang_es,es,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,4.953651428222656,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_es|decoder|L8|pooled_mean_all|seed42|match_mean_diff,random,lang_es,es,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_es|decoder|L8|pooled_mean_all|seed42
probe|lang_es|decoder|L8|pooled_mean_all|seed42,probe,lang_es,es,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,1.975799322128296,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_es|decoder|L8|pooled_mean_all|seed42|match_probe,random,lang_es,es,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_es|decoder|L8|pooled_mean_all|seed42
mean_diff|lang_hi|decoder|L8|pooled_mean_all|seed42,mean_diff,lang_hi,hi,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,5.339942932128906,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_hi|decoder|L8|pooled_mean_all|seed42|match_mean_diff,random,lang_hi,hi,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_hi|decoder|L8|pooled_mean_all|seed42
probe|lang_hi|decoder|L8|pooled_mean_all|seed42,probe,lang_hi,hi,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,1.964806079864502,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_hi|decoder|L8|pooled_mean_all|seed42|match_probe,random,lang_hi,hi,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_hi|decoder|L8|pooled_mean_all|seed42
mean_diff|lang_uk|decoder|L8|pooled_mean_all|seed42,mean_diff,lang_uk,uk,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,3.3240132331848145,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_uk|decoder|L8|pooled_mean_all|seed42|match_mean_diff,random,lang_uk,uk,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_uk|decoder|L8|pooled_mean_all|seed42
probe|lang_uk|decoder|L8|pooled_mean_all|seed42,probe,lang_uk,uk,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,2.1187992095947266,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_uk|decoder|L8|pooled_mean_all|seed42|match_probe,random,lang_uk,uk,1,122,122,244,42,decoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_decoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_uk|decoder|L8|pooled_mean_all|seed42
